"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/16/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 6,756 Crashes containing 14,925 Units and 16,139 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2020 or 2021 or 2022 or 2023 or 2024 or 2025"
"County Is Equal To HARRIS"
"Crash Severity Is In A - SUSPECTED SERIOUS INJURY or B - SUSPECTED MINOR INJURY or C - POSSIBLE INJURY or K - FATAL INJURY"
"Unit Description Is In 4 - PEDESTRIAN"
"TxDOT Reportable Flag Is True "


"Crash ID","Active School Zone Flag","At Intersection Flag","Bridge Detail","City","Contributing Factors","Crash Date","Crash Month","Crash Severity","Crash Time","Crash Year","DA","Day of Week","Hour of Day","Intersecting Road Speed Limit","Intersection Related","Latitude","Left Curb Type","Left Shoulder Type","Left Shoulder Use","Light Condition","Longitude","Number of Lanes","Object Struck","Population Group","Right Curb Type","Right of Way Usual Width","Right Shoulder Type","Right Shoulder Use","Road Base Type","Section","Section 2","Speed Limit","Street Name","Street Number","Surface Width","TxDOT Reportable Flag","Weather Condition"
"20147958","NO","true","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2024-04-08","4","B - SUSPECTED MINOR INJURY","2227","2024","50","MONDAY","22:00 - 22:59","35","INTERSECTION RELATED","29.71970481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.35264309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","SCOTT ST","NO DATA","No Data","Yes","1 - CLEAR"
"20121623","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-09","4","C - POSSIBLE INJURY","0642","2024","10","TUESDAY","06:00 - 06:59","30","INTERSECTION RELATED","29.7566148","No Data","No Data","No Data","4 - DARK, UNKNOWN LIGHTING","-95.35884309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","LA BRANCH ST","701","No Data","Yes","2 - CLOUDY"
"20121827","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-09","4","C - POSSIBLE INJURY","1835","2024","10","TUESDAY","18:00 - 18:59","30","INTERSECTION RELATED","29.7553348","No Data","No Data","No Data","1 - DAYLIGHT","-95.35855309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","RUSK ST","1599","No Data","Yes","2 - CLOUDY"
"20125665","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-09","4","C - POSSIBLE INJURY","1015","2024","10","TUESDAY","10:00 - 10:59","35","INTERSECTION RELATED","29.68913482","No Data","No Data","No Data","1 - DAYLIGHT","-95.46165307","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BEECHNUT ST","4859","No Data","Yes","1 - CLEAR"
"20126779","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-09","4","C - POSSIBLE INJURY","1708","2024","NO DATA","TUESDAY","17:00 - 17:59","30","INTERSECTION","30.03252475","No Data","No Data","No Data","1 - DAYLIGHT","-95.38416307","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","MESQUITE RIDGE DR","2798","No Data","Yes","1 - CLEAR"
"20144174","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-09","4","B - SUSPECTED MINOR INJURY","0613","2024","NO DATA","TUESDAY","06:00 - 06:59","35","INTERSECTION RELATED","29.70181481","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.39924308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","S BRAESWOOD BLVD","NO DATA","No Data","Yes","1 - CLEAR"
"20128628","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO DRIVE IN SINGLE LANE","2024-04-10","4","C - POSSIBLE INJURY","1138","2024","10","WEDNESDAY","11:00 - 11:59","35","INTERSECTION","29.79818479","No Data","No Data","No Data","1 - DAYLIGHT","-95.36798309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","FULTON ST","NO DATA","No Data","Yes","2 - CLOUDY"
"20130207","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-10","4","C - POSSIBLE INJURY","0300","2024","20","WEDNESDAY","03:00 - 03:59","-1","INTERSECTION RELATED","29.66544852","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.26329329","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","MONROE RD","NO DATA","No Data","Yes","3 - RAIN"
"20131669","NO","false","NOT APPLICABLE","PASADENA","DISTRACTION IN VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2024-04-10","4","A - SUSPECTED SERIOUS INJURY","0015","2024","NO DATA","WEDNESDAY","00:00 - 00:59","-1","NON INTERSECTION","29.64575482","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.20113313","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","ALLEN GENOA RD","4300BLK","No Data","Yes","3 - RAIN"
"20133547","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-10","4","C - POSSIBLE INJURY","0705","2024","10","WEDNESDAY","07:00 - 07:59","40","INTERSECTION","30.07091925","No Data","No Data","No Data","1 - DAYLIGHT","-95.21148302","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","WOODLAND HILLS DR","NO DATA","No Data","Yes","1 - CLEAR"
"20125486","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-11","4","B - SUSPECTED MINOR INJURY","1056","2024","10","THURSDAY","10:00 - 10:59","35","INTERSECTION RELATED","29.71635481","No Data","No Data","No Data","1 - DAYLIGHT","-95.48486306","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","GULFTON DR","5901","No Data","Yes","1 - CLEAR"
"20129493","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-11","4","A - SUSPECTED SERIOUS INJURY","1707","2024","30","THURSDAY","17:00 - 17:59","40","NON INTERSECTION","29.73651128","CURB-SUB-SURFACE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.58741163","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","ROADBED SOIL","4","No Data","40","FM1093","11800","90","Yes","1 - CLEAR"
"20130323","NO","false","NOT APPLICABLE","BAYTOWN","DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-11","4","K - FATAL INJURY","0430","2024","NO DATA","THURSDAY","04:00 - 04:59","45","NON INTERSECTION","29.79632841","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.03514425","6","NOT APPLICABLE","50,000 - 99,999 POP","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","65","IH0010","NO DATA","92","Yes","1 - CLEAR"
"20184294","NO","false","CRASH INVOLVED UNDERPASS","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-11","4","A - SUSPECTED SERIOUS INJURY","1257","2024","40","THURSDAY","12:00 - 12:59","-1","INTERSECTION RELATED","29.85910457","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.33353269","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","11","No Data","45","IH0069","NO DATA","128","Yes","1 - CLEAR"
"20128040","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-12","4","B - SUSPECTED MINOR INJURY","2139","2024","30","FRIDAY","21:00 - 21:59","-1","NON INTERSECTION","29.66540482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.33783459","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BELARBOR ST","5667","No Data","Yes","1 - CLEAR"
"20131606","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2024-04-12","4","B - SUSPECTED MINOR INJURY","2337","2024","40","FRIDAY","23:00 - 23:59","-1","NON INTERSECTION","29.7467348","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.37172309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","HADLEY ST","1100","No Data","Yes","1 - CLEAR"
"20137133","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNSAFE SPEED","2024-04-12","4","A - SUSPECTED SERIOUS INJURY","2030","2024","2E","FRIDAY","20:00 - 20:59","-1","NON INTERSECTION","29.91693995","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.38665836","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","-1","SELLERS RD","14896","No Data","Yes","1 - CLEAR"
"20138967","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-12","4","B - SUSPECTED MINOR INJURY","1915","2024","5D","FRIDAY","19:00 - 19:59","45","INTERSECTION RELATED","29.92725477","No Data","No Data","No Data","1 - DAYLIGHT","-95.54349304","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","FALLBROOK DR","NO DATA","No Data","Yes","1 - CLEAR"
"20162699","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-12","4","A - SUSPECTED SERIOUS INJURY","1839","2024","50","FRIDAY","18:00 - 18:59","-1","NON INTERSECTION","29.73812481","No Data","No Data","No Data","1 - DAYLIGHT","-95.45178608","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","W ALABAMA ST","4482","No Data","Yes","1 - CLEAR"
"20170740","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2024-04-12","4","A - SUSPECTED SERIOUS INJURY","0755","2024","60","FRIDAY","07:00 - 07:59","-1","NON INTERSECTION","29.88563661","No Data","No Data","No Data","1 - DAYLIGHT","-95.30088168","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","HOMESTEAD RD","NO DATA","No Data","Yes","1 - CLEAR"
"20131054","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO DRIVE IN SINGLE LANE","2024-04-13","4","C - POSSIBLE INJURY","1651","2024","40","SATURDAY","16:00 - 16:59","-1","DRIVEWAY ACCESS","29.96643476","No Data","No Data","No Data","1 - DAYLIGHT","-95.53752304","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","W FM 1960","7318","No Data","Yes","1 - CLEAR"
"20133466","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO DRIVE IN SINGLE LANE","2024-04-13","4","C - POSSIBLE INJURY","2100","2024","50","SATURDAY","21:00 - 21:59","-1","NON INTERSECTION","29.71649888","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.52003658","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","FONDREN RD","NO DATA","No Data","Yes","1 - CLEAR"
"20169845","NO","true","NOT APPLICABLE","HOUSTON","DISREGARD STOP AND GO SIGNAL;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-13","4","C - POSSIBLE INJURY","2300","2024","10","SATURDAY","23:00 - 23:59","30","INTERSECTION RELATED","29.7510548","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.36064309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","POLK ST","1699","No Data","Yes","1 - CLEAR"
"20135594","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2024-04-14","4","B - SUSPECTED MINOR INJURY","0215","2024","1N","SUNDAY","02:00 - 02:59","30","NON INTERSECTION","30.01150722","CURB-SUB-SURFACE ONLY","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.33056305","6","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","2","No Data","40","FM1960","NO DATA","72","Yes","1 - CLEAR"
"20194035","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-14","4","C - POSSIBLE INJURY","1357","2024","80","SUNDAY","13:00 - 13:59","-1","NON INTERSECTION","29.71803514","No Data","No Data","No Data","1 - DAYLIGHT","-95.41493521","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","MORNINGSIDE DR","5311","No Data","Yes","1 - CLEAR"
"20136603","NO","false","NOT APPLICABLE","HOUSTON","DISREGARD TURN MARKS AT INTERSECTION","2024-04-15","4","C - POSSIBLE INJURY","1627","2024","10","MONDAY","16:00 - 16:59","-1","INTERSECTION RELATED","29.74850434","No Data","No Data","No Data","1 - DAYLIGHT","-95.36904252","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","SAN JACINTO ST","1985","No Data","Yes","1 - CLEAR"
"20139923","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-15","4","C - POSSIBLE INJURY","1717","2024","70","MONDAY","17:00 - 17:59","30","INTERSECTION RELATED","29.70858481","No Data","No Data","No Data","1 - DAYLIGHT","-95.38372309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","ALMEDA RD","NO DATA","No Data","Yes","1 - CLEAR"
"20141458","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-15","4","K - FATAL INJURY","2130","2024","70","MONDAY","21:00 - 21:59","-1","NON INTERSECTION","29.7197771","CURB-SURFACE DRAINAGE ONLY","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.37772268","9","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","60","SH0288","NO DATA","96","Yes","1 - CLEAR"
"20142480","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-15","4","A - SUSPECTED SERIOUS INJURY","1315","2024","50","MONDAY","13:00 - 13:59","-1","NON INTERSECTION","29.78449642","NONE","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.54412839","15","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","7","No Data","45","IH0010","NO DATA","180","Yes","1 - CLEAR"
"20160264","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-15","4","C - POSSIBLE INJURY","0900","2024","30","MONDAY","09:00 - 09:59","-1","NON INTERSECTION","29.68914445","No Data","No Data","No Data","1 - DAYLIGHT","-95.60433644","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","S DAIRY ASHFORD RD","NO DATA","No Data","Yes","2 - CLOUDY"
"20137484","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-16","4","C - POSSIBLE INJURY","1904","2024","20","TUESDAY","19:00 - 19:59","5","INTERSECTION","29.59422483","No Data","No Data","No Data","1 - DAYLIGHT","-95.22517313","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BEAMER RD","NO DATA","No Data","Yes","1 - CLEAR"
"20147041","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-16","4","C - POSSIBLE INJURY","0657","2024","20","TUESDAY","06:00 - 06:59","30","INTERSECTION RELATED","29.85569478","No Data","No Data","No Data","1 - DAYLIGHT","-95.40303308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","YALE ST","6226","No Data","Yes","2 - CLOUDY"
"20138166","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","DRIVER INATTENTION","2024-04-18","4","B - SUSPECTED MINOR INJURY","0627","2024","4D","THURSDAY","06:00 - 06:59","35","INTERSECTION","29.77511481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.719023","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","KINGSLAND BLVD","NO DATA","No Data","Yes","1 - CLEAR"
"20138904","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","OTHER (EXPLAIN IN NARRATIVE)","2024-04-18","4","A - SUSPECTED SERIOUS INJURY","1806","2024","1E","THURSDAY","18:00 - 18:59","30","NON INTERSECTION","30.01808508","NONE","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.43959205","6","NOT APPLICABLE","RURAL","NONE","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","1","No Data","40","FM1960","703","116","Yes","1 - CLEAR"
"20142195","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-18","4","B - SUSPECTED MINOR INJURY","1821","2024","50","THURSDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.78090127","No Data","No Data","No Data","1 - DAYLIGHT","-95.54443393","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","GESSNER RD","NO DATA","No Data","Yes","1 - CLEAR"
"20142318","YES","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-18","4","C - POSSIBLE INJURY","1535","2024","NO DATA","THURSDAY","15:00 - 15:59","35","INTERSECTION RELATED","29.79193479","No Data","No Data","No Data","1 - DAYLIGHT","-95.18777313","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","WOODFOREST BLVD","13355","No Data","Yes","1 - CLEAR"
"20145169","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO CONTROL SPEED;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-18","4","C - POSSIBLE INJURY","1824","2024","1E","THURSDAY","18:00 - 18:59","45","NON INTERSECTION","29.96060762","No Data","No Data","No Data","1 - DAYLIGHT","-95.47765371","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","VETERANS MEMORIAL DR","12084","No Data","Yes","1 - CLEAR"
"20139619","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-19","4","C - POSSIBLE INJURY","1300","2024","60","FRIDAY","13:00 - 13:59","-1","DRIVEWAY ACCESS","29.78479203","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.6095911","13","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","7","No Data","45","IH0010","NO DATA","156","Yes","99 - UNKNOWN"
"20139807","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-19","4","B - SUSPECTED MINOR INJURY","2130","2024","10","FRIDAY","21:00 - 21:59","25","INTERSECTION RELATED","29.68907482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.56713304","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BEECHNUT ST","NO DATA","No Data","Yes","1 - CLEAR"
"20140644","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2024-04-19","4","B - SUSPECTED MINOR INJURY","1235","2024","10","FRIDAY","12:00 - 12:59","-1","NON INTERSECTION","29.67715898","No Data","No Data","No Data","1 - DAYLIGHT","-95.57073392","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","WILCREST DR","NO DATA","No Data","Yes","1 - CLEAR"
"20143885","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-19","4","B - SUSPECTED MINOR INJURY","0307","2024","80","FRIDAY","03:00 - 03:59","30","NON INTERSECTION","29.73572009","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","2 - DARK, NOT LIGHTED","-95.63435451","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","4","No Data","35","FM1093","13901","90","Yes","1 - CLEAR"
"20148050","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-19","4","B - SUSPECTED MINOR INJURY","2246","2024","50","FRIDAY","22:00 - 22:59","30","NON INTERSECTION","29.60458409","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.35203462","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","25","OAKVIEW CREEK LN","4292","No Data","Yes","1 - CLEAR"
"20158704","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2024-04-19","4","C - POSSIBLE INJURY","1501","2024","60","FRIDAY","15:00 - 15:59","35","INTERSECTION RELATED","29.77006481","No Data","No Data","No Data","1 - DAYLIGHT","-95.60634303","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","DAIRY ASHFORD RD","NO DATA","No Data","Yes","1 - CLEAR"
"20159405","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-19","4","C - POSSIBLE INJURY","2033","2024","30","FRIDAY","20:00 - 20:59","25","INTERSECTION RELATED","29.61826483","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.46512307","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","25","TRAFALGAR DR","NO DATA","No Data","Yes","2 - CLOUDY"
"20247587","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-19","4","A - SUSPECTED SERIOUS INJURY","0032","2024","50","FRIDAY","00:00 - 00:59","15","INTERSECTION RELATED","29.7704348","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.41057308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","15","DURHAM DR","1000","No Data","Yes","1 - CLEAR"
"20145142","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-20","4","C - POSSIBLE INJURY","0905","2024","50","SATURDAY","09:00 - 09:59","-1","NON INTERSECTION","29.66641999","NONE","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.55996602","6","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","NONE (UNPAVED)","NO DESIGNATED USE","STABILIZED EARTH OR FLEX (GRANULAR)","1","No Data","45","SL0008","NO DATA","72","Yes","1 - CLEAR"
"20145963","NO","false","NOT APPLICABLE","HOUSTON","FAULTY EVASIVE ACTION","2024-04-20","4","B - SUSPECTED MINOR INJURY","0115","2024","10","SATURDAY","01:00 - 01:59","-1","NON INTERSECTION","29.77337908","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.35351604","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","LEONA ST","1462","No Data","Yes","1 - CLEAR"
"20148080","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2024-04-20","4","C - POSSIBLE INJURY","0316","2024","30","SATURDAY","03:00 - 03:59","-1","NON INTERSECTION","29.73578059","NONE","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.34776093","9","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","35","IH0045","NO DATA","72","Yes","1 - CLEAR"
"20155787","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2024-04-20","4","C - POSSIBLE INJURY","1035","2024","10","SATURDAY","10:00 - 10:59","-1","NON INTERSECTION","29.86275737","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.39478273","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","WERNER ST","6995","No Data","Yes","1 - CLEAR"
