Crash ID,Active School Zone Flag,At Intersection Flag,Bridge Detail,City,Contributing Factors,Crash Date,Crash Month,Crash Severity,Crash Time,Crash Year,DA,Day of Week,Hour of Day,Intersecting Road Speed Limit,Intersection Related,Latitude,Left Curb Type,Left Shoulder Type,Left Shoulder Use,Light Condition,Longitude,Number of Lanes,Object Struck,Population Group,Right Curb Type,Right of Way Usual Width,Right Shoulder Type,Right Shoulder Use,Road Base Type,Section,Section 2,Speed Limit,Street Name,Street Number,Surface Width,TxDOT Reportable Flag,Weather Condition
19835668,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),10/27/23,10,B - SUSPECTED MINOR INJURY,526,2023,NO DATA,FRIDAY,05:00 - 05:59,40,INTERSECTION RELATED,29.69784481,No Data,No Data,No Data,"4 - DARK, UNKNOWN LIGHTING",-95.27785311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,CONCORD ST,NO DATA,No Data,Yes,1 - CLEAR
19854400,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,10/27/23,10,C - POSSIBLE INJURY,2004,2023,20,FRIDAY,20:00 - 20:59,-1,DRIVEWAY ACCESS,29.76134206,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.46340614,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,RIVERWAY DR,5001,No Data,Yes,1 - CLEAR
19856893,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,10/27/23,10,C - POSSIBLE INJURY,1821,2023,40,FRIDAY,18:00 - 18:59,45,INTERSECTION RELATED,29.59435483,No Data,No Data,No Data,1 - DAYLIGHT,-95.20332314,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,FAIRBURY DR,NO DATA,No Data,Yes,1 - CLEAR
20201145,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),10/28/23,10,C - POSSIBLE INJURY,2250,2023,30,SATURDAY,22:00 - 22:59,40,INTERSECTION,29.84862478,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.28493311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,TIDWELL RD,NO DATA,No Data,Yes,1 - CLEAR
19840027,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,10/29/23,10,C - POSSIBLE INJURY,2240,2023,10,SUNDAY,22:00 - 22:59,-1,NON INTERSECTION,29.79818442,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.36829897,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,25,PATTON ST,283,No Data,Yes,1 - CLEAR
19841411,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION; FAILED TO STOP AT PROPER PLACE,10/30/23,10,B - SUSPECTED MINOR INJURY,1531,2023,NO DATA,MONDAY,15:00 - 15:59,30,INTERSECTION RELATED,30.03666475,No Data,No Data,No Data,1 - DAYLIGHT,-95.50655304,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,15,SPRING CREEK LN,6198,No Data,Yes,3 - RAIN
19845627,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION; FAULTY EVASIVE ACTION,10/30/23,10,C - POSSIBLE INJURY,1300,2023,50,MONDAY,13:00 - 13:59,10,INTERSECTION RELATED,29.7614648,No Data,No Data,No Data,1 - DAYLIGHT,-95.41919308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MEMORIAL DR,NO DATA,No Data,Yes,1 - CLEAR
19862515,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - YIELD SIGN,10/30/23,10,A - SUSPECTED SERIOUS INJURY,510,2023,30,MONDAY,05:00 - 05:59,-1,NON INTERSECTION,29.84137479,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.49307908,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,PINEMONT DR,NO DATA,No Data,Yes,3 - RAIN
19843555,NO,TRUE,NOT APPLICABLE,PASADENA,DISREGARD STOP AND GO SIGNAL;OTHER (EXPLAIN IN NARRATIVE),10/31/23,10,A - SUSPECTED SERIOUS INJURY,1914,2023,NO DATA,TUESDAY,19:00 - 19:59,35,INTERSECTION,29.69068481,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.21968313,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,RICHEY ST,NO DATA,No Data,Yes,1 - CLEAR
19870436,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,10/31/23,10,B - SUSPECTED MINOR INJURY,1851,2023,20,TUESDAY,18:00 - 18:59,30,INTERSECTION,29.7576948,No Data,No Data,No Data,1 - DAYLIGHT,-95.38222309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,W DALLAS ST,NO DATA,No Data,Yes,1 - CLEAR
19882131,NO,TRUE,NOT APPLICABLE,HOUSTON,WRONG WAY - ONE WAY ROAD,10/31/23,10,C - POSSIBLE INJURY,1034,2023,10,TUESDAY,10:00 - 10:59,30,INTERSECTION RELATED,29.7586548,No Data,No Data,No Data,1 - DAYLIGHT,-95.36228309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,CAPITOL ST,1099,No Data,Yes,2 - CLOUDY
19870383,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,11/1/23,11,B - SUSPECTED MINOR INJURY,530,2023,1D,WEDNESDAY,05:00 - 05:59,50,INTERSECTION,29.87040478,No Data,No Data,No Data,99 - UNKNOWN,-95.33054309,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-1,LITTLE YORK RD,NO DATA,No Data,Yes,99 - UNKNOWN
19849951,NO,FALSE,NOT APPLICABLE,HOUSTON,IMPROPER START FROM PARKED POSITION;OTHER (EXPLAIN IN NARRATIVE),11/3/23,11,C - POSSIBLE INJURY,1818,2023,50,FRIDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.78407739,No Data,No Data,No Data,1 - DAYLIGHT,-95.57447303,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WYCLIFFE DR,996,No Data,Yes,1 - CLEAR
19850038,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,11/3/23,11,C - POSSIBLE INJURY,1440,2023,70,FRIDAY,14:00 - 14:59,-1,DRIVEWAY ACCESS,29.56686473,NONE,STABILIZED-SURFACED WITH FLEX (UNPAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.14533406,4,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,STABILIZED-SURFACED WITH FLEX (UNPAVED),EMERGENCY ONLY,No Data,2,No Data,50,SH0003,15176,48,Yes,1 - CLEAR
19862145,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,11/3/23,11,C - POSSIBLE INJURY,1900,2023,10,FRIDAY,19:00 - 19:59,-1,INTERSECTION,29.77056575,No Data,No Data,No Data,1 - DAYLIGHT,-95.35039573,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,PROVIDENCE ST,1805,No Data,Yes,1 - CLEAR
19852752,NO,TRUE,NOT APPLICABLE,NASSAU BAY,OTHER (EXPLAIN IN NARRATIVE),11/6/23,11,B - SUSPECTED MINOR INJURY,1745,2023,NO DATA,MONDAY,17:00 - 17:59,25,DRIVEWAY ACCESS,29.54970484,No Data,No Data,No Data,1 - DAYLIGHT,-95.08955317,No Data,NOT APPLICABLE,"2,500 - 4,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,25,UPPER BAY RD,NO DATA,No Data,Yes,1 - CLEAR
19853970,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),11/6/23,11,B - SUSPECTED MINOR INJURY,1205,2023,60,MONDAY,12:00 - 12:59,45,INTERSECTION,29.81239479,No Data,No Data,No Data,1 - DAYLIGHT,-95.41490307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,BRINKMAN ST,NO DATA,No Data,Yes,1 - CLEAR
19862035,NO,TRUE,NOT APPLICABLE,HOUSTON,TURNED WHEN UNSAFE,11/6/23,11,B - SUSPECTED MINOR INJURY,1746,2023,10,MONDAY,17:00 - 17:59,30,INTERSECTION,29.7565248,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.36777309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MILAM ST,1199,No Data,Yes,1 - CLEAR
19861176,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,11/7/23,11,C - POSSIBLE INJURY,1747,2023,NO DATA,TUESDAY,17:00 - 17:59,30,DRIVEWAY ACCESS,29.98125475,No Data,No Data,No Data,1 - DAYLIGHT,-95.17454313,No Data,OVERTURNED,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WILL CLAYTON PKWY,NO DATA,No Data,Yes,1 - CLEAR
19861879,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,11/7/23,11,B - SUSPECTED MINOR INJURY,1619,2023,20,TUESDAY,16:00 - 16:59,30,INTERSECTION,29.7575848,No Data,No Data,No Data,1 - DAYLIGHT,-95.38575308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,W DALLAS ST,1899,No Data,Yes,1 - CLEAR
19858528,NO,TRUE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),11/8/23,11,A - SUSPECTED SERIOUS INJURY,1952,2023,10,WEDNESDAY,19:00 - 19:59,35,INTERSECTION RELATED,29.82351669,NONE,NONE (UNPAVED),NO DESIGNATED USE,"3 - DARK, LIGHTED",-95.47320863,8,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,9,No Data,35,US0290,NO DATA,110,Yes,1 - CLEAR
19886305,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP AND GO SIGNAL;OTHER (EXPLAIN IN NARRATIVE),11/8/23,11,C - POSSIBLE INJURY,1740,2023,20,WEDNESDAY,17:00 - 17:59,35,INTERSECTION RELATED,29.68047482,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.36702309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,SCOTT ST,7600,No Data,Yes,1 - CLEAR
19860556,NO,TRUE,NOT APPLICABLE,HOUSTON,NONE,11/9/23,11,C - POSSIBLE INJURY,1750,2023,40,THURSDAY,17:00 - 17:59,45,INTERSECTION,29.87078478,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.43673307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,W MONTGOMERY RD,NO DATA,No Data,Yes,3 - RAIN
19872619,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - OTHER,11/9/23,11,B - SUSPECTED MINOR INJURY,1550,2023,NO DATA,THURSDAY,15:00 - 15:59,20,NON INTERSECTION,29.82584346,No Data,No Data,No Data,1 - DAYLIGHT,-95.62031729,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,SULLINS WAY,24,No Data,Yes,3 - RAIN
19866004,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,11/10/23,11,C - POSSIBLE INJURY,1640,2023,50,FRIDAY,16:00 - 16:59,-1,INTERSECTION RELATED,29.84545108,No Data,No Data,No Data,1 - DAYLIGHT,-95.38733293,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,BARRETT ST,5397,No Data,Yes,3 - RAIN
20064927,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO DRIVE IN SINGLE LANE,11/10/23,11,C - POSSIBLE INJURY,1726,2023,10,FRIDAY,17:00 - 17:59,-1,INTERSECTION,29.69488759,No Data,No Data,No Data,6 - DUSK,-95.35201497,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,COSBY ST,4435,No Data,Yes,3 - RAIN
19868201,NO,FALSE,NOT APPLICABLE,PASADENA,OTHER (EXPLAIN IN NARRATIVE),11/13/23,11,B - SUSPECTED MINOR INJURY,1830,2023,NO DATA,MONDAY,18:00 - 18:59,-1,NON INTERSECTION,29.67741481,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.17245699,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,PRESTON AVE,2400BLK,No Data,Yes,2 - CLOUDY
19904698,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO STOP AT PROPER PLACE,11/14/23,11,A - SUSPECTED SERIOUS INJURY,1648,2023,4E,TUESDAY,16:00 - 16:59,30,INTERSECTION RELATED,29.8621244,CURB-SUB-SURFACE ONLY,BITUMINOUS SURFACE (PAVED),PARALLEL PARKING,6 - DUSK,-95.6451203,6,NOT APPLICABLE,RURAL,CURB-SUB-SURFACE ONLY,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,5,No Data,45,SH0006,NO DATA,60,Yes,1 - CLEAR
19872825,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DISREGARD STOP AND GO SIGNAL;UNDER INFLUENCE - DRUG;WRONG SIDE - NOT PASSING,11/15/23,11,K - FATAL INJURY,1740,2023,NO DATA,WEDNESDAY,17:00 - 17:59,45,INTERSECTION,29.89665477,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.21118312,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,N LAKE HOUSTON PKWY,12598,No Data,Yes,1 - CLEAR
19886069,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION,11/15/23,11,A - SUSPECTED SERIOUS INJURY,1636,2023,4E,WEDNESDAY,16:00 - 16:59,30,INTERSECTION,29.8244748,No Data,No Data,No Data,1 - DAYLIGHT,-95.74689299,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,STARBRIDGE POINTE LN,3600,No Data,Yes,1 - CLEAR
19899146,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,11/16/23,11,B - SUSPECTED MINOR INJURY,1805,2023,20,THURSDAY,18:00 - 18:59,30,INTERSECTION,29.83202479,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.55333304,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,CLAY RD,NO DATA,No Data,Yes,2 - CLOUDY
19874822,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,11/17/23,11,B - SUSPECTED MINOR INJURY,815,2023,10,FRIDAY,08:00 - 08:59,30,INTERSECTION,29.78982479,No Data,No Data,No Data,1 - DAYLIGHT,-95.35111309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,ELYSIAN ST,NO DATA,No Data,Yes,1 - CLEAR
19876031,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,11/17/23,11,C - POSSIBLE INJURY,850,2023,30,FRIDAY,08:00 - 08:59,30,INTERSECTION RELATED,29.68703482,No Data,No Data,No Data,1 - DAYLIGHT,-95.44011307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,LINKWOOD DR,4001,No Data,Yes,1 - CLEAR
19881534,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION; FAILED TO CONTROL SPEED; FAILED TO PASS TO LEFT SAFELY,11/17/23,11,C - POSSIBLE INJURY,1835,2023,20,FRIDAY,18:00 - 18:59,-1,NON INTERSECTION,29.88208477,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.28053311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,N WAYSIDE DR,11198,No Data,Yes,2 - CLOUDY
19882619,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,11/17/23,11,B - SUSPECTED MINOR INJURY,1710,2023,30,FRIDAY,17:00 - 17:59,30,INTERSECTION RELATED,29.73541481,No Data,No Data,No Data,99 - UNKNOWN,-95.48434306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,FOUNTAIN VIEW DR,NO DATA,No Data,Yes,99 - UNKNOWN
19975383,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION; TURNED WHEN UNSAFE,11/18/23,11,B - SUSPECTED MINOR INJURY,1500,2023,T2,SATURDAY,15:00 - 15:59,35,INTERSECTION,29.72872482,No Data,No Data,No Data,1 - DAYLIGHT,-95.62396302,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,RICHMOND AVE,NO DATA,No Data,Yes,1 - CLEAR
19924610,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,11/19/23,11,K - FATAL INJURY,911,2023,40,SUNDAY,09:00 - 09:59,35,NON INTERSECTION,29.77224221,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.37238309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,HOUSTON AVE,NO DATA,No Data,Yes,1 - CLEAR
19879323,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),11/20/23,11,C - POSSIBLE INJURY,1848,2023,10,MONDAY,18:00 - 18:59,-1,NON INTERSECTION,29.60057801,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.25171018,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,50,SL0008,NO DATA,No Data,Yes,1 - CLEAR
19893967,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),11/20/23,11,K - FATAL INJURY,1847,2023,30,MONDAY,18:00 - 18:59,-1,NON INTERSECTION,29.84029686,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"3 - DARK, LIGHTED",-95.33346992,10,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,11,No Data,60,IH0069,NO DATA,120,Yes,1 - CLEAR
19884698,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,11/22/23,11,C - POSSIBLE INJURY,1115,2023,30,WEDNESDAY,11:00 - 11:59,30,INTERSECTION,29.68182482,No Data,No Data,No Data,1 - DAYLIGHT,-95.3395531,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MARTIN LUTHER KING BLVD,NO DATA,No Data,Yes,1 - CLEAR
19885285,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,11/22/23,11,C - POSSIBLE INJURY,1814,2023,20,WEDNESDAY,18:00 - 18:59,35,INTERSECTION,29.73700481,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.39118308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,MONTROSE BLVD,4001,No Data,Yes,1 - CLEAR
19905088,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO STOP AT PROPER PLACE,11/25/23,11,B - SUSPECTED MINOR INJURY,405,2023,30,SATURDAY,04:00 - 04:59,-1,NON INTERSECTION,29.8646969,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.4732996,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,ANTOINE DR,NO DATA,No Data,Yes,1 - CLEAR
19891833,NO,FALSE,NOT APPLICABLE,PASADENA,FAILED TO YIELD RIGHT OF WAY - STOP SIGN;IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE);OTHER (EXPLAIN IN NARRATIVE),11/27/23,11,B - SUSPECTED MINOR INJURY,1221,2023,CW,MONDAY,12:00 - 12:59,40,INTERSECTION RELATED,29.59541578,No Data,No Data,No Data,1 - DAYLIGHT,-95.10641085,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,RAVEN RIVER DR,NO DATA,No Data,Yes,2 - CLOUDY
19894408,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,11/27/23,11,B - SUSPECTED MINOR INJURY,1700,2023,40,MONDAY,17:00 - 17:59,-1,DRIVEWAY ACCESS,29.68867799,No Data,No Data,No Data,6 - DUSK,-95.58763391,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S KIRKWOOD RD,NO DATA,No Data,Yes,1 - CLEAR
19896572,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO CONTROL SPEED;DROVE ON IMPROVED SHOULDER,11/27/23,11,B - SUSPECTED MINOR INJURY,1529,2023,NO DATA,MONDAY,15:00 - 15:59,50,NON INTERSECTION,29.9199756,NONE,CONCRETE SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.49400314,6,NOT APPLICABLE,RURAL,CURB-SUB-SURFACE ONLY,No Data,CONCRETE SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,50,SH0249,NO DATA,72,Yes,1 - CLEAR
19899536,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,12/1/23,12,C - POSSIBLE INJURY,1819,2023,10,FRIDAY,18:00 - 18:59,-1,DRIVEWAY ACCESS,29.68537756,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.57460304,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,BOONE RD,8499,No Data,Yes,1 - CLEAR
19907637,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),12/1/23,12,B - SUSPECTED MINOR INJURY,1340,2023,10,FRIDAY,13:00 - 13:59,30,DRIVEWAY ACCESS,29.71689888,No Data,No Data,No Data,1 - DAYLIGHT,-95.55729176,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,50,SL0008,NO DATA,No Data,Yes,1 - CLEAR
19950803,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED; IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),12/1/23,12,A - SUSPECTED SERIOUS INJURY,1848,2023,30,FRIDAY,18:00 - 18:59,-1,NON INTERSECTION,29.85479912,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.33910223,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,JENSEN DR,9970,No Data,Yes,3 - RAIN
19902400,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP AND GO SIGNAL,12/2/23,12,C - POSSIBLE INJURY,1915,2023,10,SATURDAY,19:00 - 19:59,30,INTERSECTION,29.7537648,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.37250309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,PEASE ST,NO DATA,No Data,Yes,1 - CLEAR
19901951,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,12/3/23,12,C - POSSIBLE INJURY,1719,2023,40,SUNDAY,17:00 - 17:59,30,INTERSECTION,29.82048479,No Data,No Data,No Data,1 - DAYLIGHT,-95.39947308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,E 38TH ST,100,No Data,Yes,1 - CLEAR
19905493,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION; FAILED TO GIVE HALF OF ROADWAY,12/3/23,12,B - SUSPECTED MINOR INJURY,1309,2023,5D,SUNDAY,13:00 - 13:59,30,NON INTERSECTION,30.06291475,No Data,No Data,No Data,1 - DAYLIGHT,-95.664063,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,TELGE RD,20300,No Data,Yes,1 - CLEAR
19910652,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION,12/4/23,12,B - SUSPECTED MINOR INJURY,1905,2023,5E,MONDAY,19:00 - 19:59,-1,NON INTERSECTION,30.03687554,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.80081654,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,BAUER HOCKLEY RD,24133,No Data,Yes,1 - CLEAR
19933759,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION,12/4/23,12,B - SUSPECTED MINOR INJURY,1810,2023,2E,MONDAY,18:00 - 18:59,40,INTERSECTION,29.88319478,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.39113308,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,AIRLINE DR,8498,No Data,Yes,1 - CLEAR
19917697,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,12/5/23,12,C - POSSIBLE INJURY,1849,2023,2E,TUESDAY,18:00 - 18:59,45,INTERSECTION,29.91515477,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.41295308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,-1,WEST RD,200,No Data,Yes,1 - CLEAR
